"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"67",67,2384578000,1.351238e+18,1610995135,"SMSBFootball","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/P1EAUjNydF","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351236209104855041/pu/img/l7Eahuk6058OhvFF.jpg","https://t.co/P1EAUjNydF","https://twitter.com/QuarterbackUniv/status/1351236287475421188/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351236209104855041/pu/img/l7Eahuk6058OhvFF.jpg","https://t.co/P1EAUjNydF","https://twitter.com/QuarterbackUniv/status/1351236287475421188/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351236e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/P1EAUjNydF",1610994810,"Twitter for iPhone",2,2,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351237651492446208","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"68",68,2384578000,1.351239e+18,1610995571,"SMSBFootball","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/8aQdXv3OMP","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351238276380815368/pu/img/FqMpwYgo5BrDFcvc.jpg","https://t.co/8aQdXv3OMP","https://twitter.com/QuarterbackUniv/status/1351238363911745537/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351238276380815368/pu/img/FqMpwYgo5BrDFcvc.jpg","https://t.co/8aQdXv3OMP","https://twitter.com/QuarterbackUniv/status/1351238363911745537/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351238e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/8aQdXv3OMP",1610995305,"Twitter for iPhone",3,4,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351239479378509829","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"69",69,2384578000,1.351238e+18,1610995126,"SMSBFootball","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/mxdluG36BI","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351236297147486213/pu/img/vMsjAOj0novKUXD8.jpg","https://t.co/mxdluG36BI","https://twitter.com/QuarterbackUniv/status/1351236385752158214/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351236297147486213/pu/img/vMsjAOj0novKUXD8.jpg","https://t.co/mxdluG36BI","https://twitter.com/QuarterbackUniv/status/1351236385752158214/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351236e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/mxdluG36BI",1610994833,"Twitter for iPhone",0,1,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351237613294940166","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"70",70,2384578000,1.35124e+18,1610995632,"SMSBFootball","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/oSqCyhsPYp","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351237903020646400/pu/img/rEQGef2XNVhUo2uy.jpg","https://t.co/oSqCyhsPYp","https://twitter.com/QuarterbackUniv/status/1351237970548977665/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351237903020646400/pu/img/rEQGef2XNVhUo2uy.jpg","https://t.co/oSqCyhsPYp","https://twitter.com/QuarterbackUniv/status/1351237970548977665/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351238e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/oSqCyhsPYp",1610995211,"Twitter for iPhone",10,4,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351239736422260736","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"71",71,2384578000,1.351294e+18,1611008516,"SMSBFootball","Good day with @DanielBabcock18  at @SMSBFootball thank you @CoachBlackwell_  for the invite!!
#SoundMindSoundBody @John_cmu29 @RisingStars6 https://t.co/z8oxEW7mA8","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,"SoundMindSoundBody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1083180972177272832"", ""1125409052186566657"", ""2384578435"", ""37469788"")","c(""JoeyThede"", ""DanielBabcock18"", ""SMSBFootball"", ""CoachBlackwell_"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351294e+18,"Good day with @DanielBabcock18  at @SMSBFootball thank you @CoachBlackwell_  for the invite!!
#SoundMindSoundBody @John_cmu29 @RisingStars6 https://t.co/z8oxEW7mA8",1611008489,"Twitter for iPhone",14,4,1.083181e+18,"JoeyThede","Joey Thede",333,247,39,"Lake Orion, MI","class of 2022 | #13 | 6’3 | 220lb | 3.89 GPA | LOHS Football, track, and powerlifting. Hudl: https://t.co/vrcE5hFCol",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351293775822221315","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"72",72,2384578000,1.350986e+18,1610935245,"SMSBFootball","TOMORROW, MONDAY, JAN 18 ...

Group 1: OL, DL, RB, LB
👉 9:00-10:30am: Check-In and Biometric Measurements

Group 2: QB, WR, DB
👉 11am-12:30pm: Check-In and Biometric Measurements

Click here for full schedule: https://t.co/AVtTmmcPTj

#NCEC
#TheMovement
#SoundMindSoundBody https://t.co/3nBotBo8pS","Twitter for iPhone",273,NA,NA,NA,FALSE,FALSE,26,8,NA,NA,"c(""NCEC"", ""TheMovement"", ""SoundMindSoundBody"")",NA,"instagram.com/p/CKKyM3FBymG/…","https://t.co/AVtTmmcPTj","https://www.instagram.com/p/CKKyM3FBymG/?igshid=6iaf5z26wita","http://pbs.twimg.com/media/Er-rBHaXAAIquci.jpg","https://t.co/3nBotBo8pS","https://twitter.com/SMSBFootball/status/1350986453074014213/photo/1","photo","http://pbs.twimg.com/media/Er-rBHaXAAIquci.jpg","https://t.co/3nBotBo8pS","https://twitter.com/SMSBFootball/status/1350986453074014213/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1350986453074014213","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"73",73,2384578000,1.35126e+18,1611000568,"SMSBFootball","Had a great time working with @SMSBFootball today at their MLK Day Camp! @NCEC_Recruiting #SoundMindSoundBody https://t.co/pTgz36tvh3","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"SoundMindSoundBody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1125409052186566657"", ""2384578435"", ""842521192267431936"")","c(""DanielBabcock18"", ""SMSBFootball"", ""NCEC_Recruiting"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35126e+18,"Had a great time working with @SMSBFootball today at their MLK Day Camp! @NCEC_Recruiting #SoundMindSoundBody https://t.co/pTgz36tvh3",1611000482,"Twitter for iPhone",15,3,1.125409e+18,"DanielBabcock18","Daniel Babcock",201,223,123,"Lake Orion, MI","Lake Orion High School | Class of 2022 | Football OG/OT #64 | 3.85 GPA | 6’4” 280lbs |",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351260440479715328","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"74",74,2384578000,1.351239e+18,1610995554,"SMSBFootball","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/T4nM9dPnRw","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351238616710848515/pu/img/HH0jI51jIBW-m97M.jpg","https://t.co/T4nM9dPnRw","https://twitter.com/QuarterbackUniv/status/1351238677712744452/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351238616710848515/pu/img/HH0jI51jIBW-m97M.jpg","https://t.co/T4nM9dPnRw","https://twitter.com/QuarterbackUniv/status/1351238677712744452/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351239e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/T4nM9dPnRw",1610995380,"Twitter for iPhone",6,6,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351239408675155969","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"75",75,2384578000,1.35124e+18,1610995629,"SMSBFootball","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/FW83AsTKQv","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351238064312635395/pu/img/A-aWGi6E__IsClwc.jpg","https://t.co/FW83AsTKQv","https://twitter.com/QuarterbackUniv/status/1351238166020239361/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351238064312635395/pu/img/A-aWGi6E__IsClwc.jpg","https://t.co/FW83AsTKQv","https://twitter.com/QuarterbackUniv/status/1351238166020239361/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351238e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/FW83AsTKQv",1610995258,"Twitter for iPhone",6,4,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351239722237104130","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"76",76,2384578000,1.351237e+18,1610995086,"SMSBFootball","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/1pf0In0hjO","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351237071793496065/pu/img/_o50CrVd6k2fOdDz.jpg","https://t.co/1pf0In0hjO","https://twitter.com/QuarterbackUniv/status/1351237144539521031/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351237071793496065/pu/img/_o50CrVd6k2fOdDz.jpg","https://t.co/1pf0In0hjO","https://twitter.com/QuarterbackUniv/status/1351237144539521031/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351237e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/1pf0In0hjO",1610995014,"Twitter for iPhone",0,1,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351237446730739716","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"77",77,2384578000,1.351223e+18,1610991711,"SMSBFootball","@SMSBFootball @AllenTrieu @elitefootballac @BuckFitz #soundmindsoundbody https://t.co/tosOb2hZzw","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351223122377269251/pu/img/NeOWu9HLUujNNdDC.jpg","https://t.co/tosOb2hZzw","https://twitter.com/QuarterbackUniv/status/1351223162697109504/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351223122377269251/pu/img/NeOWu9HLUujNNdDC.jpg","https://t.co/tosOb2hZzw","https://twitter.com/QuarterbackUniv/status/1351223162697109504/video/1",NA,"c(""594397498"", ""2384578435"", ""234223880"", ""734042419"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""AllenTrieu"", ""elitefootballac"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351223e+18,"@SMSBFootball @AllenTrieu @elitefootballac @BuckFitz #soundmindsoundbody https://t.co/tosOb2hZzw",1610991681,"Twitter for iPhone",8,3,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351223287922221060","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"78",78,2384578000,1.351224e+18,1610991911,"SMSBFootball","@SMSBFootball @BuckFitz @AllenTrieu @elitefootballac #soundmindsoundbody https://t.co/6UZiC5p34N","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351223790752169989/pu/img/a2vsqEmOr3_lNtWC.jpg","https://t.co/6UZiC5p34N","https://twitter.com/QuarterbackUniv/status/1351223821773262860/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351223790752169989/pu/img/a2vsqEmOr3_lNtWC.jpg","https://t.co/6UZiC5p34N","https://twitter.com/QuarterbackUniv/status/1351223821773262860/video/1",NA,"c(""594397498"", ""2384578435"", ""167981098"", ""234223880"", ""734042419"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""BuckFitz"", ""AllenTrieu"", ""elitefootballac"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351224e+18,"@SMSBFootball @BuckFitz @AllenTrieu @elitefootballac #soundmindsoundbody https://t.co/6UZiC5p34N",1610991838,"Twitter for iPhone",5,3,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351224126745272334","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
"79",79,2384578000,1.351234e+18,1610994231,"SMSBFootball","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/dEwyrYFfxD","Twitter for iPhone",117,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351233026081103878/pu/img/NLfoH-8w21tsgFvC.jpg","https://t.co/dEwyrYFfxD","https://twitter.com/QuarterbackUniv/status/1351233130267607041/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351233026081103878/pu/img/NLfoH-8w21tsgFvC.jpg","https://t.co/dEwyrYFfxD","https://twitter.com/QuarterbackUniv/status/1351233130267607041/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351233e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/dEwyrYFfxD",1610994057,"Twitter for iPhone",10,4,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SMSBFootball/status/1351233861049577476","SoundMind SoundBody®","Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.","https://t.co/AHLG5qS7P6",FALSE,12184,5746,32,17958,9937,1394593454,FALSE,"https://t.co/AHLG5qS7P6","https://linktr.ee/smsbfootball",NA,"https://pbs.twimg.com/profile_banners/2384578435/1595102820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796467659542032385/lIGPYGuG_normal.jpg",NA,NA
